id,message,label
98728,@mdalin Never did it occur to me ,0
98729,finally met someone for the first time today.. we had been trying for so long.  haha!,0
98844,"@carlyluvsunited There are 20 wards there, what ward do you live in? ",0
98851,@therealnuma Awesome me too  Got a busy two weeks with uni and my birthday and Melbourne but after that.,0
98938,@eugenekhoo The papers didnt mention anything when we hit #1 for #blogout09 early this year as well. ,0
99581,@lilapp lol.. thanks.  I wasn't trying to steal the show!,0
99768,"just found out she got pushed off a chair, hit her head on a wheelbarrow last night. I took a beating. Thank you vodka ",0
99781,"@rapping_fa Just learned the good news about the ad, David.  Congratulations.   Can't wait to see it. ",0
99884,@yomcat cheers man. ,0
99902,"Once again i'm at a crossroads with my hair. What to do, what to do.  should i cut, colour,braid. Its winter and its exams soon.",0
99947,well i need to get to bed. chat at everyone tomorrow.  ,0
99959,British Expats Twitt Tommy and the Giant Sprout: Especially for Fly  as part of sprout sea.. http://tinyurl.com/c7kvb6,0
100077,I just dyededed my hair ,0
100121,For @mizhalle  ? http://blip.fm/~5jbp3,0
100202,Fancy is a 187 hun got u doin things u aint never done ,0
100283,i really needa find more stastics ,0
100706,Been invited to join a group in Second Life called &quot;Ballistic Autistics&quot;.  Cute name. ,0
100754,gonna get a tan. i am so white ,0
100773,"In 24hrs time I will be at uni waiting to start my 1st exam, scary. I am working hard this morning though, and feeling ok about it atm ",0
100931,@mommymuse Thanks for the hint.  http://tinyurl.com/chtx7e.,0
101065,"Good morning. haha I just read that the swine flu probably not come`s from pigs at all, but from people! Poor pigs who got all the blame! ",0
101225,out to play ,0
101234,@lopezwilfred Yeah. Me too. Will lookout on your tweets too. Happy Tweeting ,0
101271,@staceeeeee goodnight Cuppycake  hope you have a good day and don't feel so blah!  XxOo,0
101419,Is off to get some dinner ,0
101475,@ksidney wolverine was GREAT!!!  a must see ,0
101525,"@thorney1 I forget, are you in Edinburgh? Check out EdinburghAC.org.uk ",0
101555,will deplurk too. buhbyeee  http://plurk.com/p/rp3ir,0
101706,eating my tito's home made ice cream  yum!,0
101820,In a Drill Sergeant's voice: everybody wake the fuck UP!!! *flicks on everyone's lights* it's 500 est rise and shine beetches!! Lol JK ,0
101827,Only 5mins till my baby's back from work ,0
101902,"@besz Well, good luck then. ",0
102157,@sammythewizzy Oki! Great. All the best! ,0
102221,"@yaseminx3 hahahahaha, I have a day off ",0
102273,@freakgoddess hypnotyst .... hmmmm... i should beware.. ,0
102307,@Irish1974 Its Bank Holiday here so day off ,0
102367,Download movie  &quot;Jackass 3&quot; http://tinyurl.com/caotku cool #movie,0
102410,@littletiara haha dont we ever do that before  many times,0
102441,@StephanieMxx Just got back &amp; saw yr tweet. It's 7.30pm  monday here - mayday public holiday ,0
102694,"#musicmonday Happy STAR WARS Day, celebrate by joining!  http://axe-tech.net/forums/...",0
102700,@JohnhampsonUK Oh very nice! I hope you have a wonderfully relaxing day! ,0
102791,http://www.dothebouncy.com/smf - some shameless plugging for the best Rangers forum on earth ,0
102907,"Been working on a framework for web based #SL application. Have product registration, server, login, site, security, &amp; comms all done ",0
103135,@colbyrne totally agree ,0
103182,iPhone Nano and iPhone Shuffle http://tinyurl.com/dc4jbk. No surprises if this really happens ,0
103232,@perpetualspiral I LOVE pb &amp; banana sandwiches!! Still a fav of mine ,0
103268,@julierockaholic STEPHEN KING FO SHO ,0
103387,has britney spears  songs all over his Desktop now ,0
103551,and so another week begins. this one has got to be better than the last ,0
103645,just got home and counting the days till friday ,0
103728, My mom likes Milow's version of Ayo Technology... It's a good thing she doesn't have a clue what it's about.,0
103773,"@nottheword yum, yum.  I love quesadillas....and wallpaper for that matter tooo ",0
103776,"shall bring his own glass to work from tonight, no more 'half half' hor!! ",0
103901,I have not tweeted for SIXTEEN DAYS! I miss it =( I've been having fun though! =D Ingrid on mon was frakking awesome  BBQ today! ,0
103972,@kg86 Thanks  The elephants look magnificent This is what we miss due to stupid restrictions - 3G pleease and cheap!!,0
104203,"@toastehmonstah Ohh! I got the fourth thing just not the may, ahh thanks. ",0
104278,"* News Flash * MegaRedPacket, Your Instant Internet Empire (Early Bird Launch) check this DEAL out   http://mega-redpacket.com",0
104344,@Danielle_Jane14 okay well then now i don't feel so bad lmao ,0
104363,@Sunshineliron that was awesome!! ,0
104464,@AlexTrup Thx   ,0
104714,surfing twitter! ,0
104920,Followed by the great Super Mazembe. One of the favorites around here  ? http://blip.fm/~5jkbp,0
104998,@SamStreet69 back to the lovely land of the north ,0
105236,@HayleyTxxx hey!  YAY! thanks!  wow ur page is awesome!!!!!,0
105286,Off today! No wonder I love Mondays!  Movie theatre....here I come. ,0
105424,@elsekramer  Yeah the spammers are discriminating: none of the females  are part of the target group apparently ,0
105466,learning for school now ... ,0
105520,Off to school. Who knows what to expect? Bring on life and all of it's suprises! ,0
105546,"@sethsimonds I am grateful for a great marriage, awesome kids, and a business that rocks! I guess the rest of my family is ok too. ",0
105563,@MagmaFlow Not yet.... too early in the AM ,0
105587,It's my birthday today  Running the mile tomorrow ughh. But then choir concert ,0
105588,That mango shake made ALL the difference.  - http://tweet.sg,0
105783,Back in from LI 2hours ago n still made it to work  yay me,0
105794,On way to Birmingham.. Sewing in the van. Punk. ,0
105854,"@ben_mayer I'd like to see a picture of you, Carl and John where everyone can read from your faces you're proud of and you love eachother ",0
105881,I'm out looking for warblers! Seen a yellow so far!  And a blue grey gnatcatcher ,0
105968,you can see the coffee table again!! @dagnyreardon...so when r u cominging  over 2 insult me into cleaning the rest of the house? ,0
106161,@SpyCamsSpyEquip Thanks for the follow ,0
106171,fall down ,0
106175,Happy Birthday Snickers!!!! ? I hope you have the best day ever! Let's go shopping!!! ,0
106199,WHAT DO YOU WANT FROM ME?!  I'm awake. ,0
106208,"@kevingraham oh, and thanks for the help ",0
106410,Happy Star Wars day everyone ,0
106466,@zaccolley of course it is   http://is.gd/kqSK,0
106624,Morning twitterverse ! Just woke up.. Felt a little lethargic.. But up n wide awake now. Gettin ready for 5 hour drive home !  ,0
107073,@Juergn der maaaaster is back ,0
107305,Having a lazy bank holiday monday ,0
107335,"For every kiss you give me, I'll give you three - ",0
107587,@Arizona_Abby Thank you. I will check that out ,0
107615,"Old enough to know better, young enough to not CARE! ",0
107648,@riandawson will do ,0
107657,@DarenYeow Oh wow they are really good  I think Im going to use one of them lol.,0
107712,wishes it wasn't a bank holiday so he could be on the radio this afternoon... but at least he has another week to come up with some ideas ,0
107751,Har varit pï¿½ Hannah Montana the movie   // cool http://gykd.net,0
107837,Done with classes and packing for the atlanits!! I hope miley's there ,0
107931,got all A's ,0
107946,Man with a great sense of humour... Venky Pachad? ,0
107966,good morning tweeties! what to do today? I am all rested up from Richmond and ready to hit the beach! ,0
107993,"@k_griffiths There was a good atmos. I decided to stay til closing, very funny! ",0
107996,16 days until I start moving! ,0
108147,@JanitorusRex would be more fun to date then Steve-O. ,0
108387,@heartbomb I'll try..blah! Thanks  what are u up to today?,0
108415,@phillybookco Nice yo!!! Live it for me buddy! ,0
108478,"If you carry your childhood with you,  you never become old..A. Sutzkever ",0
108512,@mariannemarlow It is a drink but they have a trainer brand too.. http://www.office.co.uk/brand/babycham/8 &lt;&lt;have a look ,0
108542,it's after 3 AM.!!  I think it's time to bed.!!  have a good night twitts.! ;)),0
108804,calling debby ryan! ,0
108893,@Adrienne_Bailon talk with your HIPS  ,0
108902,@shelby_says ha ha funny ,0
109074,@shaznyc I drink my Corona's sans the fruit.  Perhaps I'm just lazy.  ,0
109110,Enjoyed see'n everyone last night! even tho it was a really bad night financially... Cant wait to kick it again @ the drive -ins! ,0
109283,tomorrow it's the final competition ,0
109354,@parislisbonne I'm glad you liked it   Want more?,0
109355,"@SongzYuuup good,get some rest MONEYMAKER ",0
109471,@dean2105 Stress-free is the way to be ,0
109499,Miley Stevens - Waterhouse is at Jhy's house  http://apps.facebook.com/catbook/profile/view/6402509,0
109503,@rescapism hahahah tell me about it tomorrow then ,0
109547,@loverupert13: yes  and ily,0
109613,Dinner with the fam... I have missed them ,0
109716,@HeatherShorter I love that song! I was starting to think I was the only one that knew that one!    #sameperson,0
109814,@alaina_ Lmao I know!! They have two days off. Good thing for them ,0
109965,a salt pig thing coz she broke her other one! lol  do you guys even no wat a salt pig is?,0
110182,Just finished with a little booty duty  that was a work out. Now I'm hungry. .,0
110301,Finally going to bed! Woo-Hoo! Gotta work at 5am! Lots of love to all! ,0
110375,Hellerrr new followerss. I'm Tricina &amp; uhhm I'm cool ,0
110445,"Come on Kirk, hook up your Wii to the wifi....you can do eeet!  ",0
110565,On my macbook  Inviting Friend to Twitter  and Happy Mothers Day,0
110575,@dgottesman Happy Birthday! ,0
110639,has a little buzz from the epoxy paint ,0
110834,"..my mother just WON the City of Terrell, Texas District 2 'City Council' Seat  ..i'm M.i.A lol HAPPY MOTHERS DAY",0
111165,@albo60s you must ask the Cubs fans. I can't fathom it myself. ,0
111181,@ShepardsFaith I shall annoyingly tweet at you tomorrow. ,0
111248,happy mothers day to all..im gonna help mine right now.she deserves it..you guys should too.. ,0
111379,"@torie007 have a great night, it was so nice meeting you last night! You are a sweetheart!  xoxoxo bye for now.",0
111551,@denharsh i'm afraid im def. a product of the NRI Karan Johar generation- I've been watching a lot of classics this semester ,0
111564,feels sickly. i need a personal assistant to keep fast food away from me! any takers? ,0
111613,"@claudiajordan Nice! Elise rolled out  Thas wassup! Have fun, ladies!",0
111672,@Mary_R_Roberts I LOOK forward to seeing and sharing ,0
111871,Classic JT for a Saturday evening  http://bit.ly/LrzJr,0
111903,happy mothers day! im gunna crawl up in a ball and act like i dont exist  lmfaoo,0
111990,@chikidracula303 good and you? jeje ,0
112061,Home with Maddie  I'm tired.. Goin' to bed afterwards,0
112091,Just got home from a wonderful day with my family!!  I had so much fun today. ,0
112118,just got back from skating. Hanging with James ,0
112173,@AceArtemis7 well nothing. I can give you a pen. ,0
112322,@mojustice I've heard this fall. I'm waiting too! ,0
112541,@lo_ferrigno YES!! YOU FTW!!!!! LMAO i wasnt watching ,0
112550,omgoodness FINALLY back from dinner with the fam bam! ,0
112600,going to bed cuz i have to get up at like seven thirty or something tomorrow. today was actually not that bad of a day. ,0
112711,"Happy Mothers Day to all the Moms  It's a tough job, but totally worth it!",0
112824,@WorkFromWithin We were so busy I didn't even get to talk with you!!  Please tell me you got your lipstick?! ,0
113042,LOL OMG @MissKeriBaby replied back to me out of all ppl!! THX ,0
113077,@shaundiviney Sweeny Todd is deadset one of the best movies of all time  ,0
113283,"@kathyIreland Hugs 4 kathy. Though my mom's in heaven, I know she's smiling at my accomplishments &amp; all the people who keep me positive. ",0
113443,That was a fun show. Grabbing a bite to eat now. ,0
113479,oh and I got my haircut today. I looove it ,0
113569,@caitlinpasko awesome  have you played there before?,0
113775,@NikkiBenz There is a cool scene at the end that ties in with another Comic Book movie. ,0
113845,   Logging it out. Thank you Kiana...you're something else ma! masha'Allah.,0
113934,@seanownsthewrld: i always am ,0
113996,@mismile you're so cute. ,0
114009,@fiascowines let me guess. You devoured your duck with Fiasco Pinot! ,0
114379,HAPPY MOTHERS DAY TO ALL YOU MOMS!!!!! ,0
114422,Wishing everyone a Happy Mother's Day.  xoxo,0
114521,@mOi_UAE wth! .. 9_9 hello you ,0
114538,I am now Vice President of Social and Cultural Affairs at Southwestern College ,0
114557,What's up yall! I made it an early night!  I think ima bout to take a shower and chill witcha! Did I miss anything?,0
114983,"rblpn  @kaaeyl , You know, I could listen to every version of War Pigs ever recorded  ? http://blip.fm/~5z10d",0
115116,"@LILBOOTY24 If u do, please pray 4 me.  Lord knows I need it. ",0
115140,"@andrewkfromaz Thanks dear, I know this, but I appreciate the validation as always ",0
115261,"@LauraRepetti i tested on an old shirt first, which was good coz they failed, but the two i did properly look awesome ",0
115304,Michael Cera has a new movie! ,0
115354,I'm Still Celebrating My Bday Even Though It Was Friday ,0
115407,Can't wait 4 a real bed!  haha,0
115617,@MichelleZen you need to follow me so I could send you a direct message. ,0
115632,assumes it wasnt so taboo to start an email with &quot;LOL&quot; considering that the reply it got started with &quot;ROFL. PWN3D.&quot; I love the internet! ,0
115687,HAPPY MOTHERS DAY.! ,0
115703,Kandice and I just found 'Baby Sailor Blue' at Casey Moores  http://yfrog.com/0ltrdaj,0
115749,"off to mothers day brunch with the gang. YAY!!!!! It's not the Zoo, but should be just as much fun. ",0
115759,@vieriu I am blessed beyond measure ,0
115865,Happy Mothers day to all the Mothers in my life ,0
116099,hey twitter  hows it going? let us know how your day is going,0
116133,sweet nk dreams love you all ,0
116167,Seriously though. Amazing night. ,0
116170,"@Skiingfreak77 and by the way it's short stack, not sway sway  sway sway baby is a song of theirs",0
116186,I'm calling your room-mate!!!  ,0
116319,Twas a good show. I even liked Ciara's last song.   Time for me to go to bed. G'night!,0
116320,@RetroRewind You're a good friend Dave.. we can wait!! Hope we dont have to wait too long though ,0
116486,"HOME!!!  from my relatives. my sissy, @jennyisms, posted pics of her and our cupie cousin Audrey.  ???",0
116905,@AubreyODay wut u want a shot of ma? ,0
116999,wonder what white supremists have to say about this  I abhor racists. http://bit.ly/Rd31F,0
117028,Bout to hit the sack...got shit to do tomorrow. Happy mothers day MOM! ,0
117092,"On a boat. On the way out to Norrï¿½ra. Gonna chill for a while, Party tonight! ",0
117105,"Off to Saigon in the morning, n Hanoi from there..... ",0
117190,@ElvenstarArt Great !!! Your book looks fantastic ? I want it ,0
117208,"Happy Mothers' Day to my mom, your mom, his mom and her mom! Woot woot.. moms rule! ",0
117601,"stop making assumptions about me when you dont even fucking know me!  haha stupid bitches. thanks for defending me, matthew.",0
117656,@bradiewebbstack Haha  i like you default picture.     Meow.,0
117718,@Sims3Nieuws just have been away for 2 years: not playing sims but World of Warcraft ,0
117977,"@spiller2 @ann_donnelly  Cool, Thanks for re-tweeting it guys ",0
118109,"@cherrythegreat Nako! Umuulan pa naman!  Anyway, enjoy the bike rides!",0
118150,Mother's Day - cherrylolita: Thatï¿½s not true. My bad - I didnï¿½t check it  Thank you  http://tumblr.com/xxv1qz4ge,0
118228,@markng Sounds like a plan. Nice to see some positive thinking though rather than the usual &quot;media is dead&quot; tosh ,0
118246,"Hi, i was just getting up now so i tought i could write something. Today i'm gonna go shopping! Soo fun, isn't it? ",0
118253,Lovely hubby has just spray tanned the back of my legs for me so hopefully won't look like an allsort for much longer!! ,0
118308,Just downloaded a podcast @ the bus stop ,0
118349,watching americas next top model yah haha ,0
118372,@caitiejayne ok sick which date suits u they are thursday night friday night and sat night i think laast 3 nights get in quick ,0
118455,Franco made breakfast for Mom. Here he's trying to cut the strawberries (only safe knife  #fb http://twitpic.com/4wsmw,0
118478,Love &quot;good girls go bad&quot; ,0
118525,Good morning everyone ,0
118718,I'm not! They frighten me to death............I just like to see all the boys in their leathers!  ;) We go every year. Brilliant atmos!,0
119047,my miss doesn't read my tweets so she wouldn't know that the emo guy won #dsds ,0
119152,"&quot;Viewers of my LinkedIn profiel also viewed Barack Obama, Francisco van Jole and Erwin Blom.&quot; I'm in good company. ",0
119230,@hollymcombsbr somehow i cant reply to your message LOL and yes i know  Thank youuu,0
119336,I PUT A SHELF UP lol im well proud and yes its my twilight shelf  my books the movies going on there and obv my prezzie from lara XD (L),0
119665,"HAPPY MOTHER DAY FOR ALL THE STRONG HARD WORKING MOTHERS, MAY GOD BLESS YOU AND YOUR FAMILY ",0
119992,"@jasimmo Ooo showing of your French skills!! lol Things good over here. Lovely weather, so should be outside  How's u?",0
120043,"@Superflyyyy Hi, I teach some Chinese lessons on youtube... Feel free to have a look  www.youtube.com/ChineseLearn",0
120150,@mizrik lol! I know but she knows I love her ,0
120161,"@caffeinebomb Maybe they just google twitter for the site  My cousin,a computer programmer, is unaware of what Twitter is,had 2 explain",0
120241,"Wishing a great Mother's Day to my mom, Nana, and the other mom's I know. ",0
120463,@AceyBongos How about a trip to Area 51? Because there was a crashed alien ship in the game and it would be cool to fight aliens ,0
120473,Happy Mothers Day. Havent got mom a present yet? Print off an Amazon Gift Card for her!  http://snipurl.com/hq0n1,0
120498,"@tommcfly Tommmmmmmmmm!  please say hi, or something to my friend tamara: @RaraACTIVE thankyou  xxx",0
121130,@wendisitas hi ate wendy ,0
121174,@Rove1974 thanks Rove - now I have another tool for annoying my work colleagues.. before this all I had was badgerbadgerbadger.com ,0
121310,Happy Mother's day to all the madres out there. ,0
121517,Happy mothers day  the greatest mothers day gift is too see our kids serving god,0
121604,I'd love to see Tendulkar bowl today and give us two figure runs ,0
121619,@LizLemonCologne I think that is the right decision for today. Next week will be bad weather. Doesnï¿½t matter I am in the office ,0
121864,Happy Mothers Day! ,0
122020,@tommcfly  then ure off to brazil right?woop. http://bit.ly/VY5WW  check that out haha bowling for soup's cover rule,0
122090,Good Night  getting the shakes a bit though,0
122104,Getting sick of pathetic lies. Off now to do some more designs  funfunfun.,0
122237,"is watching gossip girl. (and who am i?that`s the secret ill never tell, you know you love me, xoxo, gg.  hahaha!)",0
122278,Elizabeth is freakin' awesome!!! She's following me now! ,0
122358,Happy mothers day to all mom... ,0
122536,Nice hokkien wedding dinner with mostly hokkien songs.  enjoy,0
122539,work all day. homework all night. just one more day ,0
122603,Am about to start re-doing my wedding invitations brochure now I have made new designs for '09 today ,0
122604,"I like saying dousche bag, hahahahah ",0
122625,may give up working and sit outside in sun ,0
122805,"just woke up,happy mothers day ",0
122860,"Sorry Amanda, that message was not intended for you. ",0
123035,Going to work for the first time in a year and a half  ,0
123178,@brianDhawkins not gonna happen wife won't have a jungle out there she is afraid of snakes ,0
123349,"happy mothers dayy, out to breakfast with my mommaa ",0
123419,off to unityville to cook for my momma and my gramma ,0
123463,"the night fever, night fever... we know how to do it.... gimme the fever, night fever...we know to show it.... ",0
123491,Today did Power Yoga at 7am at the sky bar. Good start for a sunday ,0
123827,@anitafiander Thanks... Happy Mother's Day to you too ,0
123877,"@mbolden LOL, yeah that Tweet got cut off. Premature Tweets happen to the best of us ",0
123898,@makzan Pretty much all day. ,0
124366,@warren83 Hey there  How are you?,0
124542,am soooo tired but not sleeping yet...not good!! did some more silk screen posters today...turned out ok  very andy warhol lol,0
124642,"@erintan Hi Erin, you can check out more info about us here: http://www.bmwshorties.com.my/ ",0
124723,"stuff packed! back to the airport with destination: IBIZA!  YIHAAAAA Blue Marlin,Jockey Club,Pacha Restaurant,Ocean Drive Hotel: BE READY!",0
124797,Happy Mum's day ppl ,0
124870,"Rode from Faulconbridge to Penrith at 8:00pm - 10pm today. Never riden that far down the mountains before, especially not at night. ",0
124895,@kiunedd: You're my lewis and clark of orbit flavor! let me know how it goes ,0
124924,"OMG, I'm so glad there's no more IT work to do ",0
124970,Heading to the mall. Had a nice breakfast/conversation w/my mom at Dennys ,0
124995,@jerzyswiader what is what about? ,0
125024,@dsthestar1121 Last night was FUN!!! Well this morning.  lol.  See ya Saturday- get ready to REALLY party!  ,0
125064,"http://twitpic.com/4x6kl - I am who i am,simple like this ",0
125096,Unfortunately my mother is no longer with me..... So today I give a special &quot;I LOVE YOU&quot; to all the moms that are still here ,0
125244,@Mommy_Ginny ut oh he gonna have his cranking pants on later! LOL we gave the dogs a bath today so they smell so much better ,0
125278,cooking for Mothers Day ,0
125443,"Whatever Is Cooking Downstairs, It Smells Amazing ",0
125461,yesterday was sooo much fun!! last night too &lt;3  live long and prosper. happy mothers day! ;),0
125520,I'm bry-bryan' around ,0
125636,Good luc Barca against Villarreal today!!! Will be rooting for you with Mom during lunch today ,0
125852,"if it makes you happy why not?!?  happy mothers day! Thanks to all those mothers, cuz my cute friends would not be possible without you.",0
125996,@mileycyrus Haha! Nice present!!! I got my mum some flowers and I handbag!  xox,0
125997,Happy Mother's Day ,0
126036,"@natneagle No, I just found out and heard about www.incompetech.com - It is quite cool ",0
126187,Happy mothers day tu all moms out there  !!,0
126378,@lucyucy Lol lucy as much as i love hugging u i want a guy hug x  xx,0
126470,On the road to the bay area. With a quad white mocha. ,0
126524,essay about cultural context in 'Inside I'm Dancing' done  shower or food?,0
126558,@wstmjonathan proveeee itttttttttt ,0
126630,@tommcfly Hi Tom! I was in Leicester to see you guys! ;) All the way from Denmark!!! And it was the all worth  THANK YOU THANK YOU!!! ;D,0
126828,"I guess that explains why I don't normally go on Sunday mornings, though. ",0
126856,@RobPattinson444 Hope you called your Mom. ,0
127022,is being lazy   its awesome!!,0
127030,"just saw my old car from high school... black datsun 280zx, circa 1979... nice ",0
127055,adding stuff to my Carol's Daughter wish list...I hope someone hits it up! ,0
127130,@CharlotteLilly @goodlifegrspc @props4WAH @RavenSu @andykarelas @knittingnews @SusanCosmos thanks for the retweet ,0
127174,P.S. I wanna see star trek again ,0
127308,@Linz__marie lol...well its not that bad of surgery ,0
127427,is eating mommy-made mac &amp; cheese! The best kind. ,0
127466,@amyjackson10 Thanks hun....its one of my favs  xxxx,0
127515,@david_henrie star trek was a niceeee ass movie! loved lorenzo lol. going to see it again this weekend ,0
127569,@jenluit thanks! i really appreciate the feedback. i'll be submitting at least 2 a week so keep checking back for more if you like. ,0
127586,Wondering if i'll get my InMed letter on Wednesday  and this lil dog keeps tryna hump me haha not something im enjoying ...gheez thumper,0
127740,@stillsoyoungxo soooo I didn't bother to look for it and I tom myself imma wait till it comes out on Tuesday w/c I'm really excited about ,0
127815,"@kayleighnicolee Tee hee luff you too  btw the next time we are at school we have to do the 3 musketeres thing, it's been a while",0
128002,: just got done spending the day wit my mom. We went out to eat &amp; went shopping!!  love you mom!!!!!,0
128390,"@BWalker25 It was a blast!  Next time, we need to make it TWO bottles of Patron! ",0
128564,watching hannah montanna concert dvd so nice better watch it... ,0
128711,"@sammythewizzy Yea! That's the usual story. Anyway, ATB!  Just two more days and yippiiee! CDC's done forever. ",0
128750,my room is finally cozy clean ,0
128995,"@audaciouslady Hey, AL.. Have U tried search.twitter.com ? Adding hashtag (ex #Disability ) in front of words finds likeminded tweeple ",0
128997,@15mab Tnx I'm glad u like the cover  I just uploaded my new song &quot;De Ti&quot; let me know what u think http://bit.ly/fYy2U ....love Dalila,0
129101,just took a late night walk and am incredibly relaxed now ,0
129312,@Ultimo119 Well its a PC not a Mac that his biggest problem.  Sorry man I have no &quot;real&quot; advice for ya.,0
129503,Watching CSI:Miami ,0
129832,@marlyyyyy you suck dick! ,0
130010,@AsukaBlossoms LMAO. Thanks. ,0
130179,@balloonpup You must be following some pretty quiet folks. ,0
130254,@Ren_Jones awwww  what did u get her?,0
130553,"@amyerichards Happy mother's day!   If you were in Guatemala, there would be firecrackers at 4am in your honor!",0
130562,"Finished with the LRO! Phew, it's like a weight has been lifted from my shoulders! (#44290 for posterity  )",0
130565,@patrickthepoet How can you offend us? We love you! ,0
130720,@gloriabell Crazy in the most wonderful kind of way. ,0
130882,i LOVE THE RAIDERS 2!!! Michael bush yayyy!!!!! @CrazydjBazarro i was a UofL Ladybird ,0
130920,@VaneDEW I know. ,0
131367,@billyraycyrus hey Mr.Billy Ray Cyrusim your fan i LOVE your songs as well as my dad he likes your music too ,0
131477,Testing Threeter  More info at http://threeter.devv.com,0
131527,shoppin for college ,0
131567,@TyrelleNelson Good to hear ,0
131710,@cafedunoir absolutely!  just pitch in a few bucks for gas/tolls. u in? also we're passing out prospect cds after the show ,0
131862,@LTLline can ii come ? ,0
131881,@RetroRazzle Oh waay cool!  What else you gonna get? I already have 5 more planned... at least.,0
131930,@mmitchelldaviss What colour is your toothbrush? ,0
132100,"@theStatus Thanks guys  I now have a whole 8 followers LOL, u r so sweet. What did you think of Long Island?vacationed there once&amp;loved it",0
132133,i need more excitement in my life. ,0
132331,@ShaneSwagz hehe...try kayak.com thats usually where i go first when i'm looking for tickets. ,0
132476,Went to &quot;Let's Be Frank&quot; today. I enjoy the idea and I support them ,0
132490,is happy to see @nextlevelent  ...missed ya punkin ,0
132622,@heartshopping it look lovely ,0
132652,@emma_licious na all my good shoes are in the boxes so I'll prob wear some of those  cuz those forces aren't white enuf lol..,0
132673,Okay everyone c: i'm gonna try to get some sleep so can get to school early. Boo  night every one. @TehStalker skills XD poor thumb.,0
132720,@realcharmbreezy http://twitpic.com/4w3zf - now that lmao ,0
132809,@JonathanRKnight  I've decided to just let it go. I can't stop rudeness and hatred and it's a waste of energy.  You know how I feel ,0
132848,Just got done recording a track for my mixtape with @ToddtheEngineer got a 16 for @listentoivan to jump on! ,0
133047,would like to get the fuck out! Come save me ,0
133128,tomorrow = final presentation. then graduation then done for the summer!!! oh to be free ,0
133395,just ordered 2 Vera Bradley cargo sling bags... that were on sale  One is for my mom... she can choose the design... The other who knows,0
133530,I haven't tweeted in a while. I thought I would tweet. ,0
133570,"@MartinStarr I wish. One day, when I can take a vacation. Or get furloughed. Whichever comes first. ",0
133608,It's my birthday  the 19th birthday !!,0
133624,@Tina2967 6 miles good for you!  Keep it up your on your way ,0
133832,@ThePISTOL sunburns ? :/ Owwww it feels good to shower on ice cold water   ! ,0
134033,@JenniferHui @ngocdupont true story! I have the transcript to prove it ,0
134059,you know. tracks that will change your life ,0
134141,@graphicsgirl thanks for pointing out the xhtml prototyping article. My 2c added as comment there ,0
134227,wow time flies by so fast on twitter...Good Night Everyone!  ,0
134332,"Dang it!  @DonnieWahlberg keeps pulling me back on here. Well hell!  I don't give a f*ck!  Tweet away hot one, tweet away!  ",0
134408,@ezrabutler  So @shiraable mentions you 4 times in a meeting yesterday. I guess that means I should follow you ,0
134606,"@DWsEventualWife Of course girl,DDGs/DSPs gotta stick together!  Our man doesn't like when we fight...unless it involves pillows/jello/mud",0
134686,I love humpday ,0
134746,I'm actually giving myself an early mark from work!!  Big day of meetings tomorrow ahead of Wednesday's &quot;Project GoLive&quot; culmination ,0
134791,"david archuleta and adam lambert are trending topics right now  .... yay, love them both!!!",0
134877,yeaj! ... nu hat mein macbook auch applecare protecion plan ,0
134966,"August - loftless: lease ends, new rent starts September. Maybe move to Montreal for a month? ",0
134996,I'm tempted to have another double shot of espresso... it's so much fun to make ,0
135031,@bigbeartaxlady thx.. ,0
135089,OH SHIT! family force 5 is gonna play at great america! shweeettt ,0
135149,organic TEE giveaway  http://bit.ly/lVWWH,0
135302,@LeonBasin I have to remember you have probably been writing professionally longer than I have hehe ,0
135384,"@Loviin_lyfe well, I think I'm going to focus on school and career and invest in a good good DEVICE lol.... (TMI?)  if so... Good !",0
135389," i know i'm a syllable whore, sorry but i did it on purpose.....",0
135566,"@fairiesworld Beautiful art, Myrea!  ",0
135692,Accommodation opportunities galore  Very thrilling.,0
135950,omg @officialswick made my year....he told me thanks  im a nerd but in love with him!!!!!!!,0
136057,"Went back to my normal style of poker, lost on monday but won last night. Still up for the week though ",0
136169,@KeithLFC thats nice lol ,0
136258,@MaryWilhite Very nice presentation!  Perhaps you can use the in person course to stage your online webinar/teleconf.  course ?,0
136346,@ThePrinceBeMe lol holllllla! Ummm Ron Rio? Summ like that. My girl left it here a few days ago so I'm finishing it right now ,0
136392,damn i woke up too late now i have 5 mins for coffee  but its my birthday tomorrow  #mcfly,0
136428,@LeonBasin that is a good thing. ,0
136477,in form now leaving for religon ,0
136502,"annnd my phone is back on  so far, Thursday is good to me. goooooodnight",0
136551,"@calvertdrivein g'night, Steve! get some rest! ",0
136736,@LittlePearls Huh what about us?? ,0
136858,@suzzzxx Glad you liked the movie. Was thinking of seeing that one myself soon. Not sure when I will be seeing A&amp;D now. Maybe at wkend ,0
136875,Ronalda is gay  Link: http://bit.ly/xrkde,0
137282,@Claire93 They arent on yet it dosent start till like 10.30 dont worry!! ,0
137285,wants to go to starbucks  i am so tired i wanna fo to bed ;),0
137360,"@mrjb3  wow 7 years, you would need to like it after that. Stress is good in short bursts keeps you alive ",0
137425,playing facebook ,0
137443,@LJsBaby mmmmmmmmmmmmmmmmmmm again lol ,0
137643,"morning all, anyone need a wedding photographer over the summer? ( I know it sounds desperate, but eh... I am!!)  im competitively priced!",0
